Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	LossMu	DeltaLossMu	AverageViolation	StdViolation	MaxViolation	MinViolation	AverageMultiplier	StdMultiplier	MaxMultiplier	MinMultiplier	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
51	7.2138586	4.153781	13.78771	0.5058867	3.5	3.8729835	12.0	0.0	1000.0	2448.0	0.005884615384615385	0.63495314	0.44500452	2.385037	-0.13578072	0.23083064	0.30909765	2.8457081	-0.33068827	0.002064907	-0.025469918	0.11953151	-0.028855659	-0.08514765	0.10607061	1.8457081	-0.1	1.5198122	0.56722635	4.689409	0.16165274	0.11156851	-0.051003948	0.7058363	-0.1475491	0.0020649151	-0.0067936517	79.0	1.3410366	0.011784666	416000	1080.6483800411224
52	6.9568453	1.2681865	9.166119	5.0441613	8.125	10.166581	28.0	1.0	1000.0	2513.0	0.00592688679245283	0.67063123	0.41764215	2.1175482	0.0026617616	0.35917798	0.33148417	3.5246022	-0.312418	0.031809833	-0.031580977	0.08129353	-0.012668394	-0.078970686	0.13055244	2.5246022	-0.1	1.1153308	0.48472947	4.5694084	0.07961119	0.09084418	-0.02506917	2.7109706	-0.96784246	0.031809848	-0.021655058	41.0	1.35621	0.012084739	424000	1102.0224840641022
53	6.451687	4.32542	12.577637	0.666844	5.25	7.01338	18.0	0.0	1000.0	2555.0	0.005914351851851852	0.6308105	0.4572895	2.1186745	-0.1263832	1.1616769	0.8377871	5.1020145	-0.88958156	-0.05329273	-0.027489074	-0.42367133	-0.030376017	0.367005	0.62777036	4.1020145	-0.1	0.9800448	0.45895094	4.779836	0.0866386	0.09140247	-0.019016534	1.5047246	-0.85087645	-0.0532927	-0.021689087	18.0	1.3663908	0.010565541	432000	1123.1475191116333
54	7.7438226	3.9838686	15.908802	2.7307746	1.75	1.7853571	5.0	0.0	1000.0	2569.0	0.0058386363636363636	0.7534033	0.48346132	2.0532677	-0.1415326	0.47897908	0.5583187	3.4393492	-0.75003177	0.011884309	-0.019930758	-0.00027398235	-0.00012087848	-0.0044233915	0.25807825	2.4393492	-0.1	1.0434123	0.48164847	4.8822193	0.13710241	0.08304127	-0.025858056	0.4258795	-0.26408708	0.011884303	-0.0069606807	47.0	1.3502115	0.012169805	440000	1143.5951573848724
55	5.624656	2.347447	10.697466	2.699156	3.25	3.9290583	12.0	0.0	1000.0	2595.0	0.005792410714285714	0.6490278	0.43076903	2.522877	-0.093576886	0.22526723	0.36039433	2.6283052	-0.45359677	0.003044897	-0.047940053	0.08445935	-0.0014275089	-0.07597369	0.13441038	1.6283052	-0.1	1.1731911	0.50849676	4.61804	0.2851405	0.07500871	-0.027037598	0.56022996	-0.120485514	0.003044918	-0.041047286	24.0	1.3437455	0.014754432	448000	1163.0881624221802
56	7.9608736	3.4766479	14.883531	4.365539	4.875	8.666567	27.0	0.0	1000.0	2634.0	0.005776315789473684	0.7495297	0.42086947	2.0493736	-0.015859885	0.25714868	0.36996555	3.4450793	-0.38925147	-0.00062037015	-0.06122628	0.08874043	-0.02038499	-0.07875901	0.11729025	2.4450793	-0.1	1.1726129	0.5212529	4.5200644	0.085697055	0.12655653	-0.037322134	1.4598233	-0.28504026	-0.0006203623	-0.043361966	79.0	1.3305774	0.0117008835	456000	1185.8760089874268
57	7.513177	2.9296994	10.63415	1.5061204	4.25	3.799671	12.0	0.0	1000.0	2668.0	0.00575	0.76620275	0.44708607	2.411293	-0.20279734	0.52460474	0.49407288	3.608144	-0.32838398	0.0026085994	-0.02511459	0.0017197395	-0.00087279663	-0.021905912	0.2859851	2.608144	-0.1	0.9254683	0.46488184	4.4897175	0.19690667	0.09693922	-0.04091701	0.39731357	-0.075413585	0.0026085945	-0.017238552	26.0	1.2786858	0.01367587	464000	1206.6092295646667
58	6.645817	3.108313	11.07406	3.056075	3.875	5.3018274	16.0	0.0	1000.0	2699.0	0.005718220338983051	0.7549582	0.4265542	2.12291	-0.10127052	0.29438183	0.466329	2.9448273	-0.6002426	-0.0027238224	-0.040918455	0.039434288	-0.007240668	-0.05567753	0.19264466	1.9448273	-0.1	0.8413146	0.4325724	4.8853216	0.105028026	0.116342545	-0.048477635	0.38880092	-0.17497078	-0.0027238391	-0.023718461	79.0	1.2814289	0.011108926	472000	1229.1978147029877
59	7.263015	4.363946	16.117085	-0.21571854	1.875	2.8912585	9.0	0.0	1000.0	2714.0	0.005654166666666667	0.6409458	0.52193755	2.2596707	-0.25981322	0.38947713	0.58911633	4.8886385	-0.2623042	-0.0069029136	-0.02186754	-0.01589098	-0.0013336204	-0.0023922997	0.35666645	3.8886385	-0.1	0.72406167	0.38953793	4.706733	0.13254231	0.1081373	-0.03716965	0.27449828	-0.12585372	-0.006902917	-0.0050793295	79.0	1.2644415	0.009100619	480000	1251.523612499237
60	8.362229	3.925174	16.067238	3.249017	4.75	7.428829	22.0	0.0	1000.0	2752.0	0.005639344262295082	0.82086545	0.50221956	2.338469	-0.3448356	0.19160523	0.3558422	3.0063777	-0.48394734	0.004353332	-0.023286259	0.04935349	-0.008156456	-0.07619029	0.1421173	2.0063777	-0.1	0.68957204	0.39038253	4.6275043	0.06726735	0.108249314	-0.029124051	1.7582493	-0.53872	0.004353355	-0.004121683	79.0	1.257319	0.01006663	488000	1273.2137866020203
61	9.347127	4.900738	15.247338	1.0809063	1.5	1.8027756	5.0	0.0	1000.0	2764.0	0.00557258064516129	0.8937576	0.5235684	2.4660401	-0.010429438	0.4705563	0.62916476	4.9226847	-0.6681899	-0.011991553	-0.037234116	-0.019410396	-0.0010646228	0.009005207	0.40726423	3.9226847	-0.1	0.5900552	0.34910837	5.321562	0.07812512	0.11600587	-0.03463111	0.32953906	-0.19286737	-0.0119915595	-0.017902847	79.0	1.2390738	0.011972757	496000	1295.792228937149
62	10.052984	4.11023	17.001663	3.3027616	0.375	0.69597054	2.0	0.0	1000.0	2767.0	0.005490079365079365	1.0590224	0.5458798	2.31678	-0.4111292	0.13917626	0.2876893	2.1059837	-0.4681902	-0.00024250093	-0.0055700005	0.05119065	5.108118e-05	-0.08862033	0.08825195	1.1059837	-0.1	0.57633513	0.35098973	2.3029153	0.094126835	0.13326624	-0.031265296	0.06686746	-0.042514652	-0.00024250975	-0.0004399923	2.0	1.1888683	0.0046646646	504000	1315.6218376159668
63	6.510124	3.1189709	10.862593	0.75707424	15.375	18.172352	56.0	0.0	1000.0	2890.0	0.00564453125	0.72860926	0.5393964	2.4199321	-0.4743655	0.19822623	0.3405529	3.1122472	-0.5672234	-0.0036684338	-0.03140639	0.03655706	-0.0058571696	-0.08077661	0.12199913	2.1122472	-0.1	0.55996203	0.36717257	4.595807	0.06841444	0.11432167	-0.048615478	10.720869	-5.031621	-0.0036684596	-0.01396719	65.0	1.1879021	0.012206583	512000	1337.7076921463013
64	8.639103	4.4880667	16.611439	1.2545382	4.125	5.5551214	15.0	0.0	1000.0	2923.0	0.005621153846153846	0.8589707	0.5029641	2.1293724	-0.42099857	1.0876284	0.85480845	6.3424115	-0.9559261	-0.00832126	-0.049224388	-0.17648289	-0.13414657	0.3171212	0.65580165	5.3424115	-0.1	0.51190615	0.33506036	5.2129235	0.08432082	0.14366052	-0.04201389	1.1402646	-0.7047194	-0.008321263	-0.032672457	71.0	1.1599373	0.012152258	520000	1359.9255728721619
65	8.216959	5.5884366	17.090458	0.09025456	7.125	5.9253163	15.0	0.0	1000.0	2980.0	0.005643939393939394	0.82704824	0.54106736	2.1954105	-0.24584161	0.5150984	0.92019916	7.106615	-0.86139196	-0.013789688	-0.028710593	-0.14017662	-0.028704345	0.13580173	0.62283665	6.106615	-0.1	0.86402136	0.51336694	5.255197	0.07549881	0.114628755	-0.0568059	0.80191183	-0.24076092	-0.013789697	-0.018172948	20.0	1.1594527	0.012549465	528000	1380.1087412834167
66	7.921838	1.9811697	11.57632	5.3671913	8.625	7.9833813	25.0	0.0	1000.0	3049.0	0.005688432835820895	0.76292	0.44876328	2.1196318	-0.10950807	0.8426377	0.8667419	5.970649	-0.2358946	0.018510923	-0.0043534897	-0.24336283	-0.0062138587	0.20491971	0.6532651	4.970649	-0.1	1.1387779	0.59749776	5.370556	0.09329657	0.1118021	-0.059492715	1.5622185	-0.7792487	0.01851091	-0.0012466963	2.0	1.1495148	0.0048454856	536000	1399.8338837623596
67	8.0398245	3.9655435	16.012539	1.1185105	4.875	4.807221	12.0	0.0	1000.0	3088.0	0.005676470588235294	0.78044033	0.4183203	1.9316661	-0.061554655	0.58671904	0.81084305	4.769612	-0.9471359	-0.004795048	-0.027741801	-0.1325077	-0.05204995	0.10557913	0.50922436	3.7696118	-0.1	1.1241065	0.5984596	5.295817	0.05636611	0.11669154	-0.04865481	0.5128313	-0.192781	-0.004795035	-0.013472499	48.0	1.1472806	0.011952006	544000	1421.3143055438995
68	11.10717	2.4584286	16.234198	7.1390057	3.625	4.635124	14.0	0.0	1000.0	3117.0	0.005646739130434782	1.015825	0.4771525	2.1608245	-0.10752195	0.60120845	0.7315456	4.964639	-0.89135486	-0.027863454	-0.004731927	-0.098767795	-0.0015099123	0.05499029	0.5039526	3.9646392	-0.1	1.5942335	0.750029	5.4002633	0.34639105	0.08899563	-0.034025755	0.42133984	-0.16207257	-0.027863465	-0.0017552506	2.0	1.109193	0.0062089837	552000	1441.0394113063812
69	10.167086	3.3004293	15.211258	5.2205935	4.375	3.9666579	12.0	0.0	1000.0	3152.0	0.005628571428571429	1.1375781	0.44760355	2.1938732	0.12542793	0.21496072	0.549335	4.4899173	-0.4964823	-0.0116810845	-0.029156066	0.045317505	0.0034699365	-0.040585704	0.30023897	3.4899173	-0.1	1.6293724	0.7774322	5.2048173	0.11611483	0.13524891	-0.046891637	0.5419896	-0.12346649	-0.011681049	-0.02085638	22.0	1.1079707	0.013951561	560000	1461.4497215747833
70	9.4824295	2.463223	13.021397	6.667998	19.125	35.16901	108.0	0.0	1000.0	3305.0	0.005818661971830986	0.96754634	0.45861378	2.021356	-0.13198003	0.5661508	0.7731956	5.190783	-0.3389007	0.061079953	-0.017437812	-0.13142547	-0.0005350411	0.055282213	0.59335005	4.190783	-0.1	1.601356	0.75870687	5.451615	0.08871617	0.12541209	-0.035948694	36.565884	-17.488235	0.06107995	-0.02072519	2.0	1.0964259	0.012994813	568000	1479.8131484985352
71	7.129236	3.522032	12.853536	0.4827193	4.875	5.6665134	13.0	0.0	1000.0	3344.0	0.005805555555555555	0.81304884	0.500763	2.152422	-0.34374487	1.644968	2.5848668	12.626524	-1.6620445	-0.12913188	-0.016945034	-2.4499583	-0.046165943	1.2487695	2.1091692	11.626524	-0.1	1.6332405	0.77029705	5.4672866	0.09006491	0.117132075	-0.035880968	5.5540752	-4.639942	-0.12913187	-0.01687017	2.0	1.0946558	0.009408993	576000	1500.3059015274048
72	7.5546303	4.1465454	13.356292	0.3496865	3.0	3.8405728	12.0	0.0	1000.0	3368.0	0.005767123287671233	0.7088409	0.5094084	2.0391529	-0.32298765	0.81760633	0.8023485	7.521135	-0.3783598	-0.009812414	-0.03066551	-0.28765517	-0.054519176	0.13136591	0.6365253	6.521135	-0.1	1.740697	0.7667447	5.5101743	0.1516096	0.117645234	-0.05810808	0.59619254	-0.355608	-0.009812408	-0.023195114	28.0	1.093128	0.012479379	584000	1521.3439655303955
73	10.432085	3.0530436	15.460094	4.9617968	1.875	2.0879116	6.0	0.0	1000.0	3383.0	0.005714527027027027	0.9509268	0.48636276	2.150269	0.015799582	0.38464972	0.3434489	3.3195212	-0.64872813	-0.012177088	-0.027497448	0.16473554	0.008743122	-0.08229503	0.09894463	2.3195212	-0.1	2.090263	0.86778915	5.4708157	0.10839971	0.12352097	-0.049059115	0.34233147	-0.11168815	-0.012177086	-0.014867284	38.0	1.0950086	0.012451313	592000	1542.5502808094025
74	7.838931	3.7342973	12.595145	2.0394406	2.75	2.9047375	7.0	0.0	1000.0	3405.0	0.005675	0.8501702	0.52531946	2.0811563	-0.23655577	0.14844348	0.20195378	2.623879	-0.6575505	0.016929565	-0.010855002	0.21003821	-0.003137216	-0.09770057	0.042719554	1.623879	-0.1	2.1833014	0.8970277	5.430911	0.086543165	0.10631473	-0.037517413	0.32464758	-0.018246442	0.016929578	-0.0049619954	8.0	1.0939426	0.008128994	600000	1563.1569929122925
75	8.932898	3.5416088	13.598738	0.5216839	2.5	2.9154758	7.0	0.0	1000.0	3425.0	0.0056332236842105265	0.81350964	0.43954113	2.050071	-0.31218526	0.22072293	0.2303269	2.4164717	-0.1410509	-0.017708069	-0.018766252	0.19972412	-0.051638484	-0.09663306	0.041364178	1.4164717	-0.1	2.1026795	0.8895254	5.515265	0.6015887	0.14937058	-0.07986247	0.39622128	-0.06114027	-0.017708069	-0.001711892	79.0	1.0909731	0.009234491	608000	1586.8035118579865
76	12.856563	2.5775065	16.918995	7.924182	3.0	3.640055	12.0	0.0	1000.0	3449.0	0.005599025974025974	1.1578872	0.5042905	2.1548536	-0.32114738	0.23636383	0.3444779	4.497587	-0.25943613	0.03237158	-0.03930911	0.12566699	-0.015156001	-0.08135519	0.14026672	3.4975872	-0.1	1.5874994	0.7842365	5.4810834	0.3313624	0.16950375	-0.06278038	0.5249208	-0.032331765	0.032371584	-0.029411403	27.0	1.042757	0.012386486	616000	1607.728121995926
77	10.594866	4.958299	15.884068	-0.51295173	3.375	4.9984374	15.0	0.0	1000.0	3476.0	0.005570512820512821	1.1691557	0.58173233	2.2583756	-0.051973436	0.27128783	0.27855182	2.7364688	-0.13678603	0.005326816	-0.030487627	0.12427949	-0.035398893	-0.0915546	0.059973404	1.7364688	-0.1	1.3729044	0.70300114	5.411297	0.08416259	0.08623694	-0.039377306	0.8089247	-0.082197726	0.005326827	-0.00917516	77.0	1.0434252	0.0117246015	624000	1629.928394317627
78	11.958776	5.745265	19.163269	3.0339472	2.875	2.7585096	8.0	0.0	1000.0	3499.0	0.005536392405063291	1.2486771	0.48591435	2.261306	0.17109518	0.4800241	0.4129562	3.167094	-0.15579878	-0.0048612636	-0.0042057307	0.047163304	-0.0005929321	-0.04952076	0.17717367	2.167094	-0.1	1.1008056	0.6027981	5.607823	0.05939958	0.19907667	-0.094716825	0.6191144	-0.14518255	-0.0048612957	-0.00032924768	2.0	1.0411258	0.0056126937	632000	1649.8432528972626
79	9.861517	4.9539237	17.053719	3.745609	16.125	29.237978	90.0	0.0	1000.0	3628.0	0.00566875	1.0521241	0.59083515	2.4915626	-0.23055926	0.34373158	0.35631895	3.9387653	-0.1760652	0.050152443	-0.006404102	0.0698642	-0.0009211749	-0.07273514	0.15548785	2.9387653	-0.1	1.1026837	0.61365706	5.564287	0.061617408	0.22292303	-0.10992217	13.050775	-8.192097	0.050152436	-0.0050431825	2.0	1.0407317	0.004382812	640000	1670.0049784183502
80	7.2473307	4.8938956	13.240943	0.9660886	7.5	5.9581876	16.0	0.0	1000.0	3688.0	0.005691358024691358	0.8647222	0.6718495	2.5422766	-0.25832573	1.3899014	1.9060036	10.394407	-0.84882206	0.0012953867	-0.024659898	-0.92860854	-0.052704096	0.77847326	1.6528163	9.394407	-0.1	1.0361537	0.5884381	5.1711435	0.08531314	0.13285983	-0.070272624	3.5979679	-2.1170664	0.0012953898	-0.023015717	9.0	1.0400109	0.011038709	648000	1690.3864192962646
81	10.875702	3.243078	15.418052	4.860793	7.0	7.2111025	19.0	0.0	1000.0	3744.0	0.005707317073170732	0.96093553	0.5661115	2.1089163	-0.32313892	0.7213644	1.042299	7.6190295	-1.2234923	0.0006715291	-0.037431195	-0.2817904	-0.012538493	0.19574848	0.83000094	6.6190295	-0.1	1.171085	0.6462546	5.5875497	0.0650236	0.11358832	-0.040485874	1.7692919	-0.46921182	0.0006715266	-0.043771934	5.0	1.0416574	0.016939756	656000	1709.9546692371368
82	8.914467	4.962727	14.986121	0.42177054	4.625	3.9031239	12.0	0.0	1000.0	3781.0	0.005694277108433735	0.91826916	0.56956756	2.147457	-0.0688078	0.598178	0.3661557	3.2421837	0.07372001	0.038304906	-0.017292552	0.026400944	0.0054751206	-0.040499516	0.21333836	2.2421837	-0.1	1.0999621	0.6284305	5.5682626	0.057333298	0.10506215	-0.039101712	0.64924973	-0.06610441	0.03830491	-0.006555151	35.0	1.0410779	0.012267713	664000	1730.9758651256561
83	10.271306	3.7755432	16.607801	3.642663	3.75	3.7666297	12.0	0.0	1000.0	3811.0	0.005671130952380953	1.0001643	0.53763354	2.24581	-0.14089918	0.5327917	0.35676977	3.0467327	-0.23105231	-0.0014014965	-0.03385224	0.058107674	-0.0030896626	-0.051586814	0.17540616	2.0467327	-0.1	1.3405315	0.700408	5.230325	0.073126346	0.09998154	-0.034393802	0.43091217	-0.045433998	-0.0014014882	-0.018816704	53.0	1.012144	0.012017269	672000	1752.4954674243927
84	10.1165085	2.4015322	16.021927	8.212727	1.875	2.204399	7.0	0.0	1000.0	3826.0	0.005626470588235294	0.9484222	0.48170567	2.072019	-0.1222798	0.38098106	0.31333914	3.9347878	-0.03055247	-0.002426808	-0.0040208567	0.09151095	-0.00050632656	-0.0731274	0.14534156	2.9347878	-0.1	1.3222339	0.69909716	5.437236	0.07362816	0.12825009	-0.06348105	0.29311174	-0.05522886	-0.0024268047	-0.00049639656	2.0	0.97855216	0.0030580391	680000	1772.459214925766
85	10.004011	3.345442	15.12514	6.0984206	7.25	4.710361	14.0	0.0	1000.0	3884.0	0.0056453488372093024	1.0801591	0.525073	2.0505867	-0.11507823	0.225431	0.24746683	3.007897	-0.30272534	0.025619712	-0.018742759	0.10580954	-0.0046954826	-0.091291465	0.07190381	2.007897	-0.1	1.2238159	0.6876601	5.329884	0.075141706	0.13654886	-0.04939711	0.8097753	-0.26912916	0.025619712	-0.007813616	16.0	0.9772308	0.010542369	688000	1792.1444177627563
86	12.277156	2.28475	16.639112	8.602229	2.75	2.9474566	8.0	0.0	1000.0	3906.0	0.005612068965517241	1.2014549	0.5412517	2.2911506	-0.23751006	0.53502107	0.4178246	3.9880927	-0.2632328	-0.02286825	-0.027861279	0.011615557	-0.005040548	-0.035181332	0.28279763	2.9880927	-0.1	1.217641	0.6708746	5.2492924	0.14217998	0.13932796	-0.050863773	0.31346288	-0.074240774	-0.02286824	-0.007303253	79.0	0.97275317	0.011193247	696000	1813.877145767212
87	10.670669	2.8463094	16.05403	6.4617376	4.5	5.612486	18.0	0.0	1000.0	3942.0	0.0055994318181818185	1.1312466	0.45325473	2.0433478	-0.09174528	0.39425898	0.48819852	3.3407145	-0.108366184	0.0028900516	-0.047471654	0.003726391	-0.0014601045	-0.025521029	0.26923427	2.3407145	-0.1	1.0449389	0.63215876	5.295185	0.18839008	0.078284614	-0.028706435	0.54979	-0.09523022	0.0028900416	-0.031978767	53.0	0.9605456	0.011907511	704000	1835.1404786109924
88	11.217078	3.527394	16.882633	5.9105353	3.25	3.112475	9.0	0.0	1000.0	3968.0	0.005573033707865168	1.1202679	0.44814566	2.136046	0.11566974	0.5535253	0.78926396	5.975163	-0.118698984	0.030015696	-0.028529063	-0.10443382	-0.013666265	0.08692615	0.5758911	4.975163	-0.1	1.0130811	0.62811726	5.4954453	0.06664089	0.11607497	-0.025916018	0.39432484	-0.15906072	0.030015694	-0.011824006	55.0	0.92635804	0.012169594	712000	1856.6864156723022
89	10.918111	4.95996	18.876116	3.7860327	5.875	6.3921337	17.0	0.0	1000.0	4015.0	0.0055763888888888885	1.1124407	0.5786105	2.2103312	-0.06035297	0.29268435	0.41167045	4.1382093	-0.09090465	0.027276788	-0.023412935	0.050023213	0.00042508543	-0.055691145	0.2568413	3.1382093	-0.1	1.1522154	0.6705315	5.615159	0.0797829	0.13045193	-0.029799342	1.2222569	-0.3099432	0.027276786	-0.010968234	40.0	0.90415627	0.012319115	720000	1878.5937910079956
90	11.97448	4.2396116	18.126303	5.0461235	3.0	3.3166249	10.0	0.0	1000.0	4039.0	0.005548076923076923	1.1228442	0.5430979	2.1170702	0.09036381	0.39971337	0.5427563	4.772493	-0.04314526	-0.026346724	-0.03481174	-0.024291003	-0.0029174555	-0.018206589	0.36706233	3.772493	-0.1	1.0620676	0.635746	5.5860267	0.1274081	0.1470924	-0.05871792	0.32210377	-0.05214283	-0.026346734	-0.019820271	62.0	0.9072321	0.01199337	728000	1900.6829528808594
91	9.007954	5.6654186	16.618177	-0.8722614	6.25	8.058381	24.0	0.0	1000.0	4089.0	0.005555706521739131	1.0492984	0.6236534	2.2779953	-0.41874868	0.5925976	0.85072243	6.8734837	-0.02359777	0.014137641	-0.02362535	-0.14849253	-0.005709976	0.11350226	0.6352657	5.8734837	-0.1	1.0995082	0.640472	5.2548733	0.054736163	0.14469948	-0.07603221	1.3358175	-0.3883673	0.014137643	-0.014945327	18.0	0.8637065	0.012256853	736000	1920.7222394943237
92	10.576561	2.93953	16.799742	7.553668	16.5	14.465476	47.0	0.0	1000.0	4221.0	0.005673387096774194	1.1715059	0.45112985	2.1446865	-0.11675376	0.74863356	0.5419949	4.6844234	-0.6753569	-0.0075437273	-0.005504116	-0.0825151	-0.00046875328	0.040851083	0.40009287	3.6844234	-0.1	1.1589894	0.6721365	5.4823546	0.061387494	0.14884995	-0.06307076	5.496274	-2.531193	-0.0075437305	-0.0026609562	2.0	0.85408044	0.0036483242	744000	1941.215294599533
93	10.273506	4.0553865	14.948709	3.2645514	9.5	8.803409	27.0	0.0	1000.0	4297.0	0.0057140957446808515	1.1458124	0.45130834	2.1344657	-0.030101147	0.9180879	1.0166366	7.180212	-0.3133318	-0.052352853	-0.011800602	-0.40122223	-0.008015871	0.24650325	0.838959	6.180212	-0.1	1.1796422	0.68056613	5.308591	0.061981734	0.12442668	-0.069916174	1.6211455	-0.3399862	-0.052352846	-0.009652756	5.0	0.8531211	0.009277771	752000	1961.100269794464
94	10.548803	1.0210651	12.396222	9.241124	11.5	7.017834	23.0	0.0	1000.0	4389.0	0.005775	1.0424815	0.52934617	2.1635041	-0.4770313	1.2474395	1.031082	6.8811865	0.015713967	-0.012538967	-0.039120328	-0.5817489	-0.088175416	0.42350018	0.90811825	5.8811865	-0.1	1.1332306	0.6963511	5.498923	0.07309055	0.09929304	-0.03351672	1.514683	-0.36984742	-0.01253895	-0.035149053	17.0	0.85159844	0.013016837	760000	1981.27672290802
95	10.961369	6.2613845	17.740997	-0.04592106	3.25	4.710361	14.0	0.0	1000.0	4415.0	0.005748697916666667	1.0597423	0.5346372	2.068446	-0.061805114	0.84134877	0.66686064	5.746391	0.080096	-0.050970968	-0.03591526	-0.22180042	-0.053696662	0.10605939	0.5293942	4.746391	-0.1	1.2806939	0.71301574	5.5747123	0.12140626	0.12586021	-0.051522054	0.62032026	-0.2964118	-0.05097094	-0.028939307	31.0	0.8329304	0.012663988	768000	2001.6328437328339
96	10.824633	5.599927	17.723055	-0.5917287	10.375	12.267207	38.0	0.0	1000.0	4498.0	0.00579639175257732	1.1358727	0.62497884	2.2198467	-0.08761345	0.65761966	1.1274283	7.7986927	-2.410358	0.01767052	-0.032575987	-0.46003821	-0.053252786	0.19452554	0.9274164	6.7986927	-0.1	1.6682441	0.8450825	5.584108	0.08205016	0.12075931	-0.04044112	1.3280556	-0.5069678	0.017670535	-0.025578171	16.0	0.81945914	0.014153447	776000	2022.423043012619
97	11.2668085	4.409063	17.950436	3.6756022	8.5	6.652067	19.0	2.0	1000.0	4566.0	0.005823979591836735	1.1172082	0.6229691	2.3787136	-0.1863575	0.94510096	1.1360132	8.675371	-0.10176677	0.0071115443	-0.01175127	-0.70328283	-0.014625907	0.29112977	0.9675803	7.675371	-0.1	2.0620728	0.9084644	5.5144033	0.13060193	0.14605583	-0.077682815	1.3472152	-0.48487437	0.007111535	-0.010249181	2.0	0.8081328	0.009340108	784000	2041.8215107917786
98	11.020313	4.6642504	16.184921	0.42680874	8.875	9.479419	30.0	0.0	1000.0	4637.0	0.00585479797979798	1.0472047	0.5969801	2.1269493	-0.34938633	0.8629691	0.82380474	5.515848	-0.18629326	-0.067184195	-0.008489087	-0.394102	-0.017404318	0.17840378	0.65481585	4.515848	-0.1	2.0462382	0.91269064	5.5161986	0.107136756	0.12237149	-0.04949499	3.3942327	-1.3961635	-0.06718419	-0.0102387145	3.0	0.8054196	0.012924736	792000	2062.279324054718
99	15.254158	2.9395287	20.585962	11.264212	3.5	5.0990195	14.0	0.0	1000.0	4665.0	0.00583125	1.5191045	0.47876325	2.3226044	-0.05676282	0.4123309	0.6710907	5.5253	-0.5494438	0.018957162	-0.005203575	-0.0053258347	0.00015971484	0.002694872	0.44996262	4.5253	-0.1	2.2041836	0.9432635	5.6194563	0.101147495	0.08746243	-0.019253634	0.45916346	-0.12976652	0.0189572	-0.0019535106	2.0	0.80251	0.0069325943	800000	2082.3227620124817
100	11.573553	4.8291006	19.693499	4.511273	3.5	3.9370039	12.0	0.0	1000.0	4693.0	0.005808168316831683	1.3402624	0.5342006	2.4794717	-0.05854319	0.45705646	0.5719483	4.478445	-0.39026898	0.014688591	-0.0065276204	-0.00080661156	0.0001372266	0.0012001419	0.3036675	3.478445	-0.1	2.214195	0.9298815	5.4853106	0.14806187	0.21623828	-0.10288991	0.44634828	-0.121780515	0.014688574	-0.0033944948	2.0	0.8006879	0.0070460187	808000	2102.827016353607
101	8.250846	6.225376	18.187	1.7844622	4.0	3.7080991	11.0	0.0	1000.0	4725.0	0.0057904411764705885	0.8891576	0.6329295	2.2764316	-0.20877275	0.29050958	0.4400201	4.753285	-0.2237291	0.005181108	-0.021812445	0.12986234	0.008411482	-0.055640757	0.24518083	3.753285	-0.1	2.21951	0.9089286	5.3878217	0.08206619	0.17697327	-0.08590753	0.38554057	-0.12987697	0.005181077	-0.00972362	44.0	0.7991108	0.011981333	816000	2123.1724627017975
102	11.166256	2.9422839	15.832041	5.6298013	11.375	14.882351	50.0	2.0	1000.0	4816.0	0.005844660194174758	0.9604968	0.63233805	2.250706	-0.5463005	0.6086018	0.634941	5.7650146	-0.22990796	0.021658937	-0.0132294465	-0.11427313	9.04724e-05	0.04062217	0.40158743	4.7650146	-0.1	2.473457	0.99383533	5.6110773	0.10011448	0.12018891	-0.058156013	9.931926	-2.3870783	0.021658955	-0.017598102	2.0	0.78853774	0.016322454	824000	2142.9315388202667
103	11.764221	3.3426583	16.32758	6.943299	54.75	116.68735	363.0	0.0	1000.0	5254.0	0.006314903846153846	1.1644568	0.46028292	2.183725	-0.155961	1.1979747	1.2486496	8.72901	-0.74451756	-0.09776375	-0.026736967	-1.232196	-0.0061956644	0.51446015	1.0104767	7.7290096	-0.1	2.346332	0.9759826	5.7314234	0.094558574	0.1473656	-0.05327685	354.71042	-76.48404	-0.09776376	-0.12486389	1.0	0.78817105	0.1866424	832000	2162.937710762024
104	10.3910265	4.328419	16.814571	3.3276613	6.0	5.0	13.0	0.0	1000.0	5302.0	0.006311904761904762	1.1476184	0.57321626	2.3205569	-0.2908342	3.0720766	2.019963	12.382235	-2.6053216	-0.08605311	0.0041971803	-5.038302	-0.11630058	2.095659	1.9896168	11.382235	-0.1	2.4083376	0.9568813	5.6602345	0.08056353	0.14518851	-0.07130333	8.925818	-7.9447546	-0.08605312	-0.008321889	1.0	0.7863748	0.020652328	840000	2182.9269342422485
