Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	LossMu	DeltaLossMu	AverageViolation	StdViolation	MaxViolation	MinViolation	AverageMultiplier	StdMultiplier	MaxMultiplier	MinMultiplier	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
41	4.4952035	2.926579	7.8990216	-0.6677643	4.0473228	5.3612323	16.38332	0.0	1000.0	2637.3784	0.007849340529668899	0.40229973	0.5934447	1.597774	-1.7989836	0.6881835	1.0748917	10.192209	-0.23393345	-0.011084435	-0.029865626	-0.33188257	-0.004298806	0.10140119	0.9129255	9.192209	-0.2	3.0482087	0.6437314	3.7505977	0.82666683	0.24594557	-0.06930022	1.0608674	-0.43926096	-0.011084436	-0.034265522	27.0	1.6781766	0.013681169	336000	733.9746754169464
42	7.349174	2.8214343	12.62167	4.4173703	6.7741804	7.964604	23.312004	0.0	1000.0	2691.572	0.007824337271756904	0.5726659	0.6128143	2.0647366	-1.4874479	0.42620838	0.73997253	8.476463	-0.29494983	0.015635572	-0.030306611	0.21224284	0.0005001426	-0.07077054	0.593135	7.4764633	-0.2	3.079111	0.6206255	3.7736642	0.83909905	0.28862926	-0.10733412	1.2888272	-0.2782365	0.01563558	-0.030663807	20.0	1.6689904	0.0141347	344000	750.9584283828735
43	5.517571	3.81307	10.060361	0.1774763	3.2868562	3.6153166	11.638987	0.0	1000.0	2717.8667	0.007721212213689631	0.68110305	0.5159695	1.9000084	-1.1257939	0.4973186	0.6351395	5.814451	-0.16413714	-0.008568925	-0.026270278	0.2224883	-0.010481119	-0.075684056	0.50313115	4.814451	-0.2	3.078721	0.6313225	3.8142395	0.8492156	0.19037879	-0.044235557	0.35437915	-0.09274754	-0.008568951	-0.020187255	64.0	1.6698823	0.012121488	352000	768.6000664234161
44	4.624498	2.0061672	7.607358	1.9495503	4.7469616	6.312781	18.865044	0.0	1000.0	2755.8425	0.007655118136935764	0.65972406	0.5385968	1.8283619	-1.3511921	0.43368182	0.6714083	6.634426	-0.31090465	0.0051790234	-0.02987597	0.23356104	-0.018585205	-0.07929053	0.51541066	5.634426	-0.2	2.94861	0.62269205	3.6661692	0.7900943	0.22845858	-0.07337722	1.020146	-0.14316946	0.0051790336	-0.0246014	71.0	1.6771979	0.012174221	360000	786.5672280788422
45	7.8106112	2.2139823	12.015651	5.28597	1.9059392	1.7737476	5.152451	0.0	1000.0	2771.09	0.007530136108398438	0.64309704	0.47985438	1.7068459	-1.5079173	0.4810693	0.42273763	4.157266	-0.19817437	0.0053229206	-0.017264267	0.36747923	-0.046708524	-0.13611177	0.2754236	3.1572661	-0.2	2.700903	0.63426334	3.4352572	0.7172042	0.2699992	-0.06704141	0.2713298	-0.12994634	0.0053229243	-0.0033872526	79.0	1.659332	0.008219073	368000	804.8307967185974
46	8.725248	3.2139468	12.25349	1.2447096	5.639886	3.9545805	12.937498	0.0	1000.0	2816.209	0.007489917511635638	0.8638656	0.49165562	1.724377	-1.3859934	0.27365404	0.38861746	4.305111	-0.44269788	0.003413921	-0.022927469	0.38296312	-0.06911534	-0.1633902	0.20221236	3.305111	-0.2	2.3569093	0.6047989	3.2199078	0.58549297	0.19727209	-0.03715609	0.871731	-0.19293386	0.0034139103	-0.011063027	79.0	1.6491324	0.0102416435	376000	823.2010259628296
47	7.4400063	2.2147143	12.372635	4.0711217	5.2449074	3.7671409	10.814419	0.0	1000.0	2858.1685	0.00744314702351888	0.90012413	0.48634386	1.904615	-1.2471672	0.4349349	0.5719401	7.1746535	-0.3982171	0.013907713	-0.020353528	0.20782357	-0.035649642	-0.1086636	0.4171053	6.1746535	-0.2	1.9447874	0.55075634	2.8702397	0.42687395	0.1861445	-0.033879146	0.5049978	-0.08632818	0.013907715	-0.007624027	79.0	1.6430783	0.008814202	384000	841.4233479499817
48	10.283461	2.6051948	14.238678	6.968678	6.4063053	6.152813	20.674833	0.0	1000.0	2909.4187	0.007421986482581314	0.8157238	0.5370581	1.8340365	-1.5788306	0.5935035	0.84102213	9.737996	-0.33572876	-0.001438809	-0.019056322	-0.002135198	-0.0027623344	-0.0047218553	0.6871906	8.737996	-0.2	1.6327752	0.49976724	2.7407668	0.35158163	0.23886304	-0.06543435	0.8259563	-0.12543285	-0.0014388049	-0.008375208	79.0	1.6246741	0.008241768	392000	859.9408118724823
49	8.505597	1.5187306	10.543337	5.4469805	5.2590003	4.4271817	12.091566	0.0	1000.0	2951.4907	0.007378726806640625	0.922682	0.635842	2.116561	-1.3744471	0.5427598	0.843826	8.353426	-0.54290545	0.0015896016	-0.0211037	-0.00729303	-0.0019064569	8.620262e-05	0.65736085	7.353426	-0.2	1.5398113	0.48333746	2.6814866	0.32201862	0.18271205	-0.062910035	0.75406986	-0.18010002	0.001589594	-0.008882074	79.0	1.5860746	0.009263428	400000	878.1767811775208
50	8.866493	2.2816176	11.387985	3.3032405	5.993601	4.5040784	13.431942	0.0	1000.0	2999.4397	0.0073515678854549635	0.9119017	0.53665686	1.9191033	-1.1130354	0.43115103	0.5340233	9.924442	-0.46046087	0.0007524047	-0.004652445	0.1937819	-0.0001604706	-0.12596843	0.40283635	8.924442	-0.2	1.5297961	0.47749463	2.5855548	0.32475117	0.16879426	-0.04863046	0.9833303	-0.29635155	0.0007523903	-0.0019291823	2.0	1.571536	0.011256249	408000	895.7625303268433
51	8.613665	4.3748183	16.036469	2.6088727	5.5019784	4.904483	13.6046915	0.0	1000.0	3043.4553	0.007315998370830829	0.9819206	0.59442234	2.2092276	-1.3586962	0.78362817	0.8213804	8.378	-0.42779884	-0.00046796078	-0.016983809	-0.108682975	-0.004406266	0.06625312	0.6693502	7.3780003	-0.2	1.5154334	0.48126078	2.6095078	0.3373914	0.26015943	-0.08232862	0.6609073	-0.19003034	-0.00046798706	-0.0126052275	42.0	1.5706487	0.012853832	416000	913.736745595932
52	8.00964	2.8647923	14.39457	4.671835	5.6026764	4.114917	10.61598	0.37559983	1000.0	3088.2769	0.007283671828935731	0.7927251	0.62628764	2.0721087	-1.5583375	0.48329857	0.55433756	5.759324	-0.6113333	0.0024147334	-0.021698607	0.15148742	-0.013565034	-0.09797	0.34054646	4.759324	-0.2	1.5864519	0.46515137	2.5912685	0.35222557	0.21141101	-0.07762951	0.6943139	-0.08917278	0.0024147348	-0.008438012	79.0	1.5725164	0.010445377	424000	932.3718776702881
53	7.8204417	2.158901	12.093492	4.6634707	5.643854	7.0673623	18.656628	0.0	1000.0	3133.4277	0.0072533049406828705	0.86071616	0.599731	1.965824	-1.1277988	0.6750198	0.71470344	7.1957583	-0.38157892	-0.001501528	-0.023701446	0.006767516	-0.00199471	-0.016992172	0.58068275	6.1957583	-0.2	1.4581606	0.44299442	2.494457	0.33516404	0.23574153	-0.03902805	1.2413992	-0.21346462	-0.0015015313	-0.011679653	70.0	1.5652459	0.012284146	432000	950.6799693107605
54	8.371952	5.111939	15.173584	0.051948614	4.2651567	2.9338644	10.425145	0.0	1000.0	3167.5488	0.007198974609375	0.84208816	0.50506985	1.6830881	-0.8955807	0.47614735	0.7725308	10.514272	-0.6019268	-0.0027458216	-0.022688527	0.075010166	-0.0056147203	-0.06108338	0.61104035	9.514272	-0.2	1.3809334	0.4207988	2.4724145	0.3027605	0.21523824	-0.054683924	0.667515	-0.21963406	-0.002745824	-0.012323877	58.0	1.5407108	0.012203271	440000	968.7250652313232
55	9.124815	4.537862	16.153004	2.3933454	4.3093224	4.0156236	9.6624155	0.09792904	1000.0	3202.0234	0.0071473737444196425	0.9411462	0.6015669	1.9158692	-1.1821138	0.43684736	0.71104544	9.934668	-0.5111865	-0.0029463645	-0.023969863	0.094606616	-0.011931062	-0.08424819	0.54460984	8.934668	-0.2	1.2962043	0.41028163	2.4064682	0.27804595	0.18113035	-0.042893693	0.860996	-0.20352042	-0.0029463554	-0.01189103	71.0	1.5034738	0.012385121	448000	986.4398584365845
56	10.038503	2.2641573	13.4532	6.5683484	12.474209	6.555948	23.61044	2.411919	1000.0	3301.8171	0.007240827058490954	1.0357113	0.58675164	2.0978184	-1.103784	0.6958446	1.001241	11.916257	-0.406331	0.0049392795	-0.029742554	-0.09255505	-0.00020561367	0.072502576	0.836919	10.916257	-0.2	1.1633885	0.3831825	2.2410963	0.25522465	0.16952105	-0.046645492	2.5970936	-0.57403255	0.004939265	-0.031043898	24.0	1.4807534	0.016698442	456000	1003.8135504722595
57	8.81404	4.562369	14.486893	0.16855545	8.92832	11.234655	31.911802	0.0	1000.0	3373.2437	0.007269921664533944	0.9826202	0.58140296	2.0062363	-1.0179005	1.1582243	1.1855514	14.402975	-0.3245883	0.0029077677	-0.0031289025	-0.3347333	-0.0015163422	0.27058497	1.1245714	13.402975	-0.2	1.1598259	0.37171593	2.2205403	0.25103688	0.22337161	-0.07062286	2.185062	-0.41874814	0.0029077788	-0.0013015621	2.0	1.4751776	0.0038660371	464000	1021.1203117370605
58	8.275012	4.5404124	13.727411	-1.9822147	5.765774	3.421915	11.616319	1.8643745	1000.0	3419.3699	0.00724442769713321	0.9347676	0.6692096	2.1874175	-0.8436398	0.8151298	0.9680503	7.5530605	-0.28349513	-0.010261276	-0.029659647	-0.14890231	-0.04015374	0.114888325	0.8254538	6.5530605	-0.2	1.1634105	0.36765587	2.185991	0.26220924	0.24054243	-0.05282931	0.90964735	-0.392927	-0.0102612795	-0.016278632	79.0	1.4748963	0.011350244	472000	1039.3895347118378
59	9.796118	2.6081517	13.780215	5.878029	4.8980885	4.3110776	11.599358	0.0	1000.0	3458.5547	0.007205322265625	0.92447686	0.62522423	1.9335016	-1.1005641	0.5750918	0.7015072	10.132992	-0.059645474	-0.0001166138	-0.02356164	0.0872123	-0.0036653727	-0.07186655	0.594874	9.132992	-0.2	1.4201134	0.3630599	2.2676528	0.34309167	0.18043472	-0.042226046	0.6473948	-0.105042994	-0.00011661649	-0.013815247	67.0	1.4410105	0.012129307	480000	1057.4183857440948
60	9.116283	4.824433	17.633501	0.3165965	5.5473924	6.426466	19.713434	0.23821485	1000.0	3502.9338	0.007178143110431609	0.9283176	0.63462317	2.0631063	-0.8684735	0.5330989	0.40930697	3.3581219	-0.12918776	-0.011478623	-0.01610495	0.17005166	-0.036786526	-0.12476237	0.23478425	2.3581219	-0.2	1.4174026	0.35427317	2.2001865	0.3719276	0.21145007	-0.02134642	0.8317605	-0.08196771	-0.011478639	-0.0019449294	79.0	1.4212552	0.009325044	488000	1075.7222430706024
61	11.243356	2.6295485	15.47809	7.1349087	5.739324	7.46031	21.931469	0.0	1000.0	3548.8484	0.007154936267483619	1.0911508	0.5584802	2.1723986	-0.69593596	0.5634759	0.89321834	11.9718485	-0.39419186	0.00039288925	-0.02363612	-0.036408614	-0.0036841482	0.012157147	0.70794654	10.9718485	-0.2	1.1177752	0.31022856	2.0886526	0.27722862	0.20876038	-0.05828029	1.116393	-0.21344715	0.00039289403	-0.009027067	79.0	1.3689516	0.0106622	496000	1094.151569366455
62	11.682077	3.2530634	16.633324	4.792586	7.3603625	6.076068	15.549843	0.0	1000.0	3607.7312	0.007158196827721974	1.0784047	0.5774651	2.1377163	-0.78895456	0.59936684	0.6816672	6.7206297	-0.18648559	-0.008790113	-0.02012578	0.009934398	-0.004143138	-0.027893847	0.5058969	5.7206297	-0.2	1.0733975	0.28179246	1.9157382	0.27786383	0.24973756	-0.07239479	0.81429356	-0.13417405	-0.008790121	-0.006604404	79.0	1.3297875	0.011948879	504000	1112.6313269138336
63	10.569983	3.203995	15.700447	5.096897	5.5011744	4.419736	12.641853	0.8994995	1000.0	3651.7407	0.007132306098937989	1.203652	0.5995825	2.3359938	-1.1261514	0.70109403	0.7751666	7.856332	-0.23014107	0.0014027128	-0.020534178	-0.025240941	-0.0035751145	0.0036877252	0.63439405	6.856332	-0.2	1.0495852	0.27683103	1.8481624	0.28916755	0.21696295	-0.05335827	0.81078386	-0.16000408	0.0014027022	-0.006784596	79.0	1.3136499	0.011357444	512000	1130.9231956005096
64	9.206961	4.8155556	15.322575	2.6584492	6.5952516	5.7532926	15.389598	0.0	1000.0	3704.5027	0.007124043626051683	0.9775785	0.57817	2.0553455	-0.9710183	0.61991614	0.852922	7.5598884	-0.1206602	-0.008178189	-0.021912165	-0.029765552	-0.004740389	0.010863712	0.70051444	6.5598884	-0.2	1.0780971	0.28677136	1.8266379	0.31679425	0.2219874	-0.07718687	1.2693725	-0.20872355	-0.00817819	-0.0067686588	79.0	1.2849882	0.0106873615	520000	1149.2887427806854
65	9.8883915	4.2215605	17.582485	2.9750054	4.245137	3.5526521	10.612049	0.0	1000.0	3738.4639	0.007080423990885417	0.95364076	0.6182647	2.2665355	-0.92939824	0.6436604	0.7391336	9.018966	-0.12766585	0.00090682256	-0.021410815	0.015043764	-0.004463626	-0.03940531	0.6134631	8.018966	-0.2	1.0944499	0.3015624	1.908625	0.2936688	0.30565727	-0.14543238	0.6528568	-0.12354517	0.00090682163	-0.006530194	79.0	1.2562815	0.010553012	528000	1167.6287367343903
66	10.25074	3.5590014	15.969001	6.0826154	11.449587	10.8113	30.073484	0.06594898	1000.0	3830.0605	0.007145635348647388	1.139175	0.53340197	2.1403377	-0.67132694	0.72275794	1.1574926	10.533847	-0.14127378	0.0043403315	-0.02041816	-0.18930313	-0.015591592	0.111558884	1.0142752	9.533847	-0.2	1.0827202	0.3120458	1.9398956	0.2974969	0.19553332	-0.03958665	1.6037687	-0.3643198	0.0043403087	-0.012429093	33.0	1.238399	0.012223052	536000	1184.6548495292664
67	10.1479845	3.865539	16.302233	4.2825537	5.203497	3.194545	10.669071	1.6823806	1000.0	3871.6885	0.007117074405445772	1.0830281	0.6497335	2.2013032	-1.1785287	0.90427166	0.71288306	5.520626	-0.08880495	-0.006784363	-0.02483576	-0.13652247	-0.038710773	0.09078338	0.5884306	4.520626	-0.2	1.1478416	0.32954687	2.0544665	0.34648415	0.24857415	-0.046713978	0.7234215	-0.13676137	-0.0067843655	-0.012428845	78.0	1.2152598	0.012082619	544000	1202.8730897903442
68	10.814246	2.6822348	14.593536	7.1603107	9.200899	5.081599	19.216625	2.7555375	1000.0	3945.2957	0.007147274736045064	1.0917544	0.58360475	2.2642972	-0.89845425	0.915298	0.9927644	12.661664	-0.271831	-0.012047805	-0.0039823633	-0.30869085	-0.003025502	0.16903378	0.84273064	11.661664	-0.2	1.4570935	0.37386748	2.4831524	0.42614385	0.18972434	-0.02393201	1.2269274	-0.17823339	-0.012047791	-0.0020879935	2.0	1.2123525	0.0054477304	552000	1219.7580275535583
69	12.71415	2.0146499	15.966805	10.474478	7.033712	5.3258586	16.32608	0.9933332	1000.0	4001.5654	0.007145652553013393	1.17589	0.5170949	2.1618261	-0.81293815	0.75902575	0.70361775	4.386676	-0.4072811	-0.0072464705	-0.017428545	-0.12916964	-0.008629188	0.05715042	0.48341164	3.3866758	-0.2	1.5220876	0.40583447	2.54841	0.42788455	0.19516034	-0.044075176	1.1026039	-0.17232317	-0.007246465	-0.011590732	22.0	1.2118341	0.012001194	560000	1237.196928024292
70	11.202805	4.8991065	16.523272	-0.42760694	7.8283286	4.668748	13.940311	0.0	1000.0	4064.192	0.007155267419949384	1.2171785	0.59552425	2.121308	-0.5790512	0.70433533	0.7888938	9.262132	-0.04149898	0.0014472347	-0.00450203	-0.034683935	-0.0001504682	-0.0035198058	0.67503893	8.262132	-0.2	1.6345466	0.41807368	2.7134745	0.4538363	0.22539978	-0.059224844	1.2387311	-0.21762383	0.0014472365	-0.0054228143	2.0	1.2047179	0.012085136	568000	1254.2461416721344
71	9.893624	5.201508	17.633415	3.8207421	9.866479	7.0089483	21.93188	0.84874433	1000.0	4143.124	0.007192923651801215	1.0363483	0.6585415	2.3308322	-1.0201503	0.99289054	1.387571	13.930164	-0.21964268	-0.010164831	-0.006999919	-0.55553806	-0.0047596693	0.27091315	1.2583921	12.930164	-0.2	1.5804808	0.4082528	2.7963996	0.45247245	0.25692424	-0.039018005	1.6390309	-0.24560416	-0.010164832	-0.0060250955	2.0	1.2034016	0.0061922786	576000	1271.2112312316895
72	11.089661	4.6731877	18.757074	1.2513195	10.51997	5.7225466	18.12279	0.0	1000.0	4227.2837	0.007238499471586044	1.0886708	0.6562532	2.3250778	-0.6790784	1.1011341	1.2295467	11.164401	-0.1882449	0.0038826976	-0.022366047	-0.5925466	-0.12791336	0.3147245	1.1048822	10.164401	-0.2	1.6224414	0.41499877	2.665274	0.47243717	0.23834297	-0.045816034	0.897083	-0.1592251	0.0038827069	-0.017430527	33.0	1.2033808	0.012728038	584000	1288.6904473304749
73	11.944802	3.838973	15.719363	2.6167972	9.31803	5.5781145	17.378857	0.57815486	1000.0	4301.8276	0.007266600737700591	1.2111228	0.5917053	2.3870025	-0.753917	1.0273378	1.1946319	10.342227	-0.053412512	-0.009550754	-0.025281966	-0.6272377	-0.098157465	0.2611022	1.0738511	9.342227	-0.2	1.9855613	0.48059717	3.2101693	0.54379296	0.18300527	-0.02945137	1.204084	-0.22054929	-0.009550772	-0.024147246	22.0	1.2121599	0.012688602	592000	1306.014479637146
74	12.400178	2.2013507	15.531325	9.256712	8.295088	6.3415947	17.401485	0.24795213	1000.0	4368.1885	0.007280314127604166	1.1945306	0.576243	2.2022874	-0.74785155	0.972104	0.94464207	7.4635243	-0.0619634	0.005138451	-0.0035735308	-0.5055045	-0.008584738	0.19136639	0.81237185	6.4635243	-0.2	2.3773162	0.53833073	3.548159	0.71571803	0.21422203	-0.04961714	1.1480966	-0.20875156	0.00513846	-0.0056873574	2.0	1.2009444	0.008922253	600000	1323.035709142685
75	12.096503	3.1083946	17.026028	8.374302	2.3528917	3.245315	10.656838	0.0	1000.0	4387.0117	0.007215479800575658	1.287332	0.5385003	2.0994272	-0.7768312	0.5630554	0.6222046	8.165463	-0.0854631	-0.019530032	-0.024552722	0.13342711	0.0110010505	-0.06689627	0.4663826	7.1654634	-0.2	2.3686152	0.5480512	3.5876937	0.7203834	0.2865083	-0.062927246	0.39731386	-0.13889241	-0.019530017	-0.011495957	58.0	1.198339	0.012750151	608000	1341.0736265182495
76	11.721689	3.4648364	16.336834	5.734439	7.278932	6.2926455	19.325666	0.0	1000.0	4445.243	0.007216303837763799	1.260687	0.6349775	2.408101	-0.8277947	0.39155447	0.6915973	7.5560603	-0.17867675	-0.0024209954	-0.020343633	0.15793261	-0.0041466355	-0.07688653	0.5191897	6.5560603	-0.2	2.6372714	0.5781029	3.9221132	0.783522	0.22879244	-0.04959178	1.4687455	-0.37030947	-0.0024209907	-0.021693777	15.0	1.1973873	0.0129927695	616000	1358.2888324260712
77	11.446922	4.217434	15.623946	3.35313	5.2323513	3.897022	11.868548	0.0	1000.0	4487.102	0.0071908686711237985	1.2308915	0.6570498	2.429507	-0.67664844	0.63826776	0.5593628	8.441139	0.14385176	0.006114927	-0.022322822	0.19284801	-0.01731284	-0.08548708	0.46390408	7.441139	-0.2	2.5709805	0.5839974	3.750085	0.755906	0.26794726	-0.053493917	0.52851456	-0.082790434	0.0061149434	-0.014124649	43.0	1.1934203	0.0113354605	624000	1376.0933146476746
78	12.88263	2.5983312	18.104368	9.595934	8.756082	8.481257	27.551828	0.38874143	1000.0	4557.1504	0.007210680997824367	1.285775	0.5741544	2.3723211	-1.0671853	0.79642874	1.0433792	12.54114	-0.031737648	-0.01585069	-0.0060573854	-0.37288678	0.0012021363	0.12205736	0.89455795	11.54114	-0.2	2.3858469	0.54313654	3.5894954	0.6591759	0.25915012	-0.060593084	1.3241309	-0.3326099	-0.015850674	-0.0031800885	2.0	1.1696148	0.0033579587	632000	1392.5186836719513
79	11.615646	3.3678226	16.727629	6.261221	3.786243	5.001875	16.28951	0.0	1000.0	4587.4404	0.0071678756713867186	1.2133511	0.55327994	2.10196	-0.9930898	0.8472219	0.7705054	5.520581	-0.08118168	0.0010473314	-0.0048804455	-0.2549447	0.00063943863	0.095159836	0.6174514	4.520581	-0.2	2.363832	0.5608552	3.739219	0.67173123	0.22014624	-0.06438576	0.7392814	-0.40711063	0.0010473471	-0.006800818	1.0	1.1695126	0.0143420175	640000	1409.489105939865
80	8.792999	4.092351	13.973907	0.50060284	5.4041224	4.053276	14.253737	1.1349177	1000.0	4630.6733	0.007146100833092207	1.0491657	0.6180859	2.1285424	-1.0076529	0.41235107	0.49809268	4.7286334	-0.07982845	0.00736106	-0.020351417	0.2594366	-0.054373533	-0.117622055	0.33394396	3.7286334	-0.2	2.3534062	0.5486433	3.6728113	0.65102375	0.25060877	-0.06833176	0.43409562	-0.08510831	0.007361066	-0.00683147	79.0	1.1694683	0.00941546	648000	1427.9445261955261
81	14.372353	3.4459467	18.269985	7.575248	7.779651	5.244501	15.394318	0.0	1000.0	4692.9106	0.007153827202029344	1.1670843	0.53402054	2.1637273	-1.1138889	0.66053873	0.7251875	6.506382	-0.042595528	-0.010040205	-0.022290714	-0.034682315	-0.0025043301	-0.004682389	0.5792356	5.506382	-0.2	1.9065249	0.49696186	3.0905552	0.48860985	0.27311805	-0.10665998	0.81046975	-0.13648361	-0.010040213	-0.013223073	53.0	1.1503353	0.012177229	656000	1445.8998765945435
82	9.697786	3.65002	13.766516	2.8367085	6.1089106	4.285962	13.167347	0.0	1000.0	4741.782	0.007141238293015813	1.1971622	0.6493633	2.3286808	-0.9966413	0.65052295	0.6816459	6.0864053	0.021596707	0.0024095976	-0.02244986	0.008598394	-0.0014423155	-0.0207391	0.5349189	5.0864053	-0.2	1.7284847	0.44052234	2.9035294	0.43941715	0.23414469	-0.06232044	0.45956	-0.1069231	0.0024095848	-0.014493188	37.0	1.1256142	0.012790729	664000	1463.4783635139465
83	10.703146	5.837816	18.42965	-1.6295612	8.198355	10.004298	31.624239	0.0	1000.0	4807.3687	0.007153822399321057	1.0667986	0.6448152	2.0809088	-1.0259941	0.72409266	1.096594	9.75589	0.053319268	0.003026172	-0.015759777	-0.19719833	-0.003571257	0.05451384	0.9952013	8.75589	-0.2	1.7343813	0.4564136	2.930516	0.40844265	0.22294614	-0.045365974	1.5704526	-0.34194064	0.0030261735	-0.011864658	19.0	1.1228116	0.0131354695	672000	1480.7620570659637
84	12.138504	5.0711784	18.318018	2.6804533	7.5993204	6.5636725	22.061102	1.9875618	1000.0	4868.1636	0.007159064079733456	1.1710048	0.6331298	2.0845842	-0.92048216	1.0206332	1.3191642	15.01355	0.039735764	-0.025616908	-0.009551512	-0.61714345	-0.0033732653	0.28063604	1.1987139	14.01355	-0.2	1.763781	0.47219336	2.9920914	0.3979063	0.24451071	-0.039997578	0.92513305	-0.31348568	-0.025616908	-0.007450735	2.0	1.1115129	0.0053402516	680000	1497.7155706882477
85	13.56394	2.081235	16.50499	9.894894	4.0114	2.675107	9.396523	0.18111539	1000.0	4900.2544	0.0071224627827489095	1.3484758	0.6287552	2.181221	-1.1296262	0.65758014	0.6920424	6.018996	-0.22742352	-0.0064993515	-0.021619942	-0.028752146	-0.0020465702	-0.010119036	0.5393323	5.018996	-0.2	1.77466	0.48572922	2.9483159	0.41479078	0.24433786	-0.07945563	0.74413097	-0.1945321	-0.006499359	-0.014963625	28.0	1.1094627	0.0131474845	688000	1515.176239490509
86	11.082293	4.880139	19.054476	4.2612934	8.534506	2.5620975	13.105674	4.2435393	1000.0	4968.531	0.007138693623159124	1.321918	0.53627235	2.1171775	-0.44143748	0.63889086	0.80938923	7.6104755	-0.24519095	-0.0015334568	-0.023449648	-0.1077636	-0.0054995045	0.02320366	0.6349603	6.6104755	-0.2	1.829294	0.4759994	3.1482525	0.4175139	0.24445462	-0.09730497	0.79105556	-0.14904654	-0.0015334404	-0.015188399	44.0	1.0887153	0.012358896	696000	1532.9158849716187
87	12.844467	2.869207	19.037672	9.182328	8.114176	7.7184515	20.312113	0.0	1000.0	5033.444	0.007149778192693537	1.25815	0.61618906	2.3695488	-0.9290597	0.79563636	0.6703352	5.2137094	-0.049301475	0.0075869164	-0.0043115076	-0.12730144	-0.00045749545	0.03447958	0.5340539	4.2137094	-0.2	1.9049785	0.5355733	3.1498718	0.41187087	0.22487937	-0.064665765	1.3684348	-0.41636497	0.0075869407	-0.0027424963	2.0	1.0448575	0.0069225472	704000	1549.835003376007
88	14.077788	3.19552	20.134607	8.870969	6.804162	4.001841	14.226757	1.5659654	1000.0	5087.8774	0.007145895282873947	1.3930688	0.46020356	2.123059	-0.71199095	0.7417926	0.86309564	10.070376	0.023106337	-0.0066220756	-0.018745016	-0.15383458	-0.0048265755	0.04454205	0.73470515	9.070376	-0.2	1.898714	0.512517	3.0527012	0.41045672	0.18515012	-0.041322663	0.7102683	-0.14546645	-0.00662207	-0.014632227	19.0	1.0432675	0.012912449	712000	1567.0761127471924
89	10.784046	4.882513	17.551739	1.764199	6.658749	5.9240923	18.56799	0.0	1000.0	5141.1475	0.0071404825846354165	1.3272636	0.56102055	2.207052	-0.45123407	0.6790497	0.8246116	7.412921	-0.09586324	-0.0028003978	-0.023338929	-0.12191285	-0.007147357	0.029353054	0.6744222	6.412921	-0.2	1.9283288	0.5080311	3.167645	0.40985444	0.32110214	-0.13011566	0.759789	-0.15827471	-0.0028004036	-0.014937749	33.0	1.040698	0.012419007	720000	1584.5005192756653
90	13.049618	1.9885999	14.453844	8.006265	8.816894	2.5053227	12.925899	5.394753	1000.0	5211.6826	0.007158904693938874	1.2547817	0.6084772	2.1369123	-0.70928746	0.83575195	0.9086621	7.6703606	-0.06406784	-0.00012637461	-0.02017125	-0.33671656	-0.026385248	0.12171434	0.7563369	6.6703606	-0.2	2.091165	0.55118847	3.2983325	0.43690193	0.22655524	-0.035884097	0.71696657	-0.13402086	-0.00012637174	-0.01525957	28.0	1.0331192	0.0125629725	728000	1601.2906992435455
91	11.520502	4.083776	16.87371	4.997832	5.080496	4.389734	12.864245	0.40357462	1000.0	5252.3267	0.007136313396951427	1.2449872	0.59569764	2.0795867	-0.74129444	0.7077299	0.54574424	7.9538016	0.098825686	0.0053612525	-0.023303099	0.08632631	0.0030145869	-0.056268815	0.4332678	6.9538016	-0.2	2.203027	0.56650877	3.4936779	0.45219922	0.23503765	-0.060822487	0.5850161	-0.1481505	0.005361246	-0.01709899	24.0	1.0293808	0.012320108	736000	1618.789980173111
92	15.320172	3.430223	20.231869	10.249908	8.660513	7.6161766	24.33818	0.0	1000.0	5321.6104	0.007152702085433468	1.3822905	0.48635942	2.1756911	-0.57472533	0.802482	1.0292119	8.417307	-0.29804778	0.010863234	-0.015986612	-0.36251754	-0.0032249093	0.11883906	0.8844968	7.417307	-0.2	2.341562	0.5859505	3.6891432	0.461649	0.29693896	-0.106002435	1.2697577	-0.2809962	0.01086323	-0.017684363	8.0	1.0299098	0.016123798	744000	1635.863713979721
93	14.236547	3.6423736	18.67914	6.5122533	7.5444956	5.4213595	17.925657	1.0045466	1000.0	5381.9663	0.007156870091215093	1.4863552	0.588887	2.7370844	-0.6518618	0.9435403	1.1185306	8.740085	-0.26448822	-0.036902275	-0.009746339	-0.6906345	-0.008574605	0.23655021	0.9569396	7.7400846	-0.2	2.3630297	0.6168884	3.6713223	0.4653408	0.25486755	-0.075265005	1.1017851	-0.3313645	-0.036902275	-0.012078032	5.0	1.0339608	0.0142049845	752000	1652.9038500785828
